ID_cliente,Fecha_contacto,Vendedor,Tipo_cliente,Segmento,Canal_principal,Cantidad_ovas_compradas,Monto_total_gastado,Frecuencia_compras,Ultima_compra,Dias_ultimo_contacto,Llamadas_recibidas,WhatsApp_recibidos,Emails_enviados,Reuniones_agendadas,Tiempo_respuesta_horas,Tasa_respuesta,Contactos_efectivos,Interes_compra,Satisfaccion,Probabilidad_retencion,Recomendaria,Cliente_interesado,Cliente_retenible
C008099,2023-11-04,VEND_018,Distribuidor,Mediano,Teléfono,4145,497.4,4,2025-03-09,568,2,3,1,0,7.9,0.48,3,3,3,0.51,4,1,0
C008100,2023-06-16,VEND_022,Distribuidor,Mediano,Teléfono,3623,434.76,4,2023-09-21,709,7,0,3,1,4.5,0.54,6,3,5,0.65,8,1,1
C008101,2025-01-28,VEND_016,Criadero,Grande,Teléfono,8682,1041.84,5,2025-05-05,117,3,0,1,0,9.5,0.59,2,5,5,0.77,10,1,1
C008102,2023-06-01,VEND_025,Criadero,Pequeño,WhatsApp,0,0.0,0,,724,1,4,0,0,1.3,0.51,3,2,2,0.29,2,0,0
C008103,2023-10-16,VEND_011,Criadero,Mediano,Visita,0,0.0,0,,587,1,1,5,1,2.9,0.67,5,1,2,0.19,1,0,0
C008104,2024-10-07,VEND_025,Criadero,Mediano,Teléfono,4631,555.72,4,2025-03-07,230,2,1,0,0,5.1,0.55,2,3,4,0.66,7,0,1
C008105,2025-02-25,VEND_019,Distribuidor,Grande,WhatsApp,0,0.0,0,,89,0,6,0,1,3.0,0.77,5,3,3,0.38,6,0,0
C008106,2024-07-26,VEND_026,Exportador,Grande,Teléfono,0,0.0,0,,303,4,0,1,1,4.1,0.73,4,2,3,0.29,10,0,0
C008107,2023-12-21,VEND_022,Restaurante Gourmet,Pequeño,Email,0,0.0,0,,521,1,2,5,0,13.0,0.32,3,3,1,0.11,3,0,0
C008108,2023-07-25,VEND_011,Criadero,Mediano,WhatsApp,0,0.0,0,,670,1,4,1,1,3.2,0.14,1,2,1,0.06,0,0,0
C008109,2023-12-14,VEND_025,Criadero,Grande,WhatsApp,0,0.0,0,,528,2,5,1,0,2.3,0.73,6,1,1,0.09,4,0,0
C008110,2025-05-19,VEND_004,Criadero,Mediano,WhatsApp,3072,368.64,4,2025-05-19,6,0,6,1,0,0.5,0.61,4,3,4,0.52,7,1,0
C008111,2024-08-14,VEND_030,Criadero,Mediano,WhatsApp,0,0.0,0,,284,0,2,0,0,1.5,0.52,1,2,1,0.08,3,0,0
C008112,2024-12-24,VEND_026,Distribuidor,Mediano,WhatsApp,4250,510.0,3,2025-04-11,152,1,6,1,0,5.6,0.22,2,5,4,0.61,7,1,1
C008113,2024-09-01,VEND_021,Criadero,Pequeño,WhatsApp,0,0.0,0,,266,1,3,2,0,3.0,0.74,4,1,2,0.3,3,0,0
C008114,2023-12-28,VEND_028,Distribuidor,Pequeño,WhatsApp,0,0.0,0,,514,0,3,0,0,1.0,0.75,2,3,1,0.14,5,0,0
C008115,2024-01-15,VEND_012,Criadero,Pequeño,Teléfono,1521,182.52,1,2024-11-20,496,3,0,1,0,6.9,0.66,3,4,3,0.33,4,1,0
C008116,2023-08-07,VEND_005,Distribuidor,Pequeño,Teléfono,0,0.0,0,,657,1,0,2,0,8.9,0.78,2,2,3,0.35,3,0,0
C008117,2023-12-04,VEND_029,Criadero,Pequeño,Visita,0,0.0,0,,538,2,2,0,3,5.1,0.12,1,1,3,0.37,7,0,0
C008118,2023-10-03,VEND_021,Restaurante Gourmet,Pequeño,WhatsApp,0,0.0,0,,600,0,4,2,1,1.7,0.12,1,2,3,0.3,6,0,0
C008119,2025-04-16,VEND_013,Criadero,Pequeño,Teléfono,0,0.0,0,,39,2,2,1,0,6.7,0.12,1,3,1,0.12,3,0,0
C008120,2024-01-18,VEND_011,Criadero,Pequeño,WhatsApp,0,0.0,0,,493,0,1,1,0,0.5,0.62,1,1,1,0.17,2,0,0
C008121,2025-02-06,VEND_008,Exportador,Grande,WhatsApp,0,0.0,0,,108,0,4,1,0,4.6,0.22,1,2,3,0.41,7,0,0
C008122,2025-04-22,VEND_002,Criadero,Mediano,Email,0,0.0,0,,33,1,0,3,1,11.4,0.6,3,2,2,0.1,4,0,0
C008123,2025-01-27,VEND_002,Distribuidor,Pequeño,WhatsApp,0,0.0,0,,118,0,2,1,0,2.8,0.61,2,1,3,0.31,8,0,0
C008124,2024-08-21,VEND_003,Restaurante Gourmet,Pequeño,Teléfono,1526,183.12,3,2025-01-26,277,4,0,2,1,6.9,0.31,2,5,4,0.65,10,1,1
C008125,2023-06-23,VEND_001,Criadero,Mediano,Teléfono,4648,557.76,6,2023-06-26,702,3,0,2,0,2.3,0.8,4,5,3,0.51,8,1,0
C008126,2025-02-21,VEND_023,Criadero,Grande,Visita,0,0.0,0,,93,2,0,1,2,7.4,0.68,3,3,3,0.41,7,0,0
C008127,2024-09-19,VEND_026,Criadero,Pequeño,WhatsApp,0,0.0,0,,248,0,2,1,0,2.1,0.85,3,3,3,0.39,5,0,0
C008128,2023-10-17,VEND_009,Restaurante Gourmet,Grande,Email,0,0.0,0,,586,2,0,6,2,11.1,0.81,8,1,2,0.2,4,0,0
C008129,2024-03-27,VEND_016,Restaurante Gourmet,Grande,WhatsApp,0,0.0,0,,424,2,2,2,0,2.7,0.76,5,2,2,0.23,4,0,0
C008130,2024-07-26,VEND_026,Criadero,Pequeño,Teléfono,0,0.0,0,,303,3,0,0,0,6.5,0.79,2,3,3,0.38,5,0,0
C008131,2025-03-06,VEND_016,Criadero,Pequeño,WhatsApp,1435,172.2,5,2025-04-26,80,1,3,0,0,1.9,0.96,4,4,3,0.52,7,1,0
C008132,2023-06-10,VEND_028,Criadero,Pequeño,WhatsApp,1456,174.72,3,2023-11-03,715,0,3,2,0,1.4,0.83,4,5,5,0.69,10,1,1
C008133,2024-11-11,VEND_018,Criadero,Grande,WhatsApp,0,0.0,0,,195,0,6,0,0,1.4,0.94,6,3,2,0.19,3,0,0
C008134,2023-10-16,VEND_003,Criadero,Mediano,Teléfono,3044,365.28,5,2024-02-23,587,2,2,1,1,5.6,0.65,4,3,5,0.77,9,1,1
C008135,2023-12-23,VEND_011,Distribuidor,Pequeño,Teléfono,0,0.0,0,,519,2,0,0,0,6.7,0.64,1,3,3,0.39,3,0,0
C008136,2025-04-06,VEND_001,Criadero,Pequeño,Visita,1854,222.48,4,2025-04-16,49,0,0,0,2,3.4,0.6,1,5,5,0.68,10,1,1
C008137,2023-11-16,VEND_008,Criadero,Mediano,Email,4166,499.92,5,2024-08-07,556,4,2,3,0,11.6,0.66,6,4,3,0.44,7,1,0
C008138,2023-09-16,VEND_010,Criadero,Pequeño,Visita,0,0.0,0,,617,0,2,3,0,8.0,0.41,2,1,1,0.06,2,0,0
C008139,2023-09-23,VEND_002,Criadero,Pequeño,Teléfono,1861,223.32,2,2024-04-26,610,3,0,0,0,8.4,0.69,2,4,3,0.37,6,1,0
C008140,2024-11-09,VEND_019,Criadero,Pequeño,Teléfono,0,0.0,0,,197,3,1,2,1,6.2,0.45,3,3,2,0.22,5,0,0
C008141,2024-12-31,VEND_004,Restaurante Gourmet,Grande,Teléfono,0,0.0,0,,145,2,2,1,1,6.8,0.58,4,3,3,0.25,6,0,0
C008142,2024-10-12,VEND_005,Criadero,Mediano,Visita,3725,447.0,3,2024-10-18,225,0,0,1,0,8.8,0.16,0,5,4,0.53,9,1,0
C008143,2025-03-29,VEND_017,Criadero,Mediano,WhatsApp,4927,591.24,2,2025-04-01,57,0,2,0,1,1.4,0.45,1,5,3,0.44,7,1,0
C008144,2024-08-17,VEND_007,Distribuidor,Grande,WhatsApp,0,0.0,0,,281,4,5,3,1,2.1,0.54,7,2,3,0.39,5,0,0
C008145,2025-03-08,VEND_010,Criadero,Mediano,WhatsApp,4615,553.8,4,2025-03-26,78,0,5,1,1,5.2,0.41,3,4,3,0.38,5,1,0
C008146,2024-05-02,VEND_028,Distribuidor,Mediano,Teléfono,4839,580.68,3,2024-06-03,388,3,4,1,1,6.3,0.63,6,5,4,0.61,7,1,1
C008147,2024-12-12,VEND_021,Distribuidor,Grande,Visita,0,0.0,0,,164,4,2,2,3,7.1,0.72,8,3,1,0.1,2,0,0
C008148,2023-11-28,VEND_005,Restaurante Gourmet,Pequeño,Teléfono,0,0.0,0,,544,3,2,0,0,8.2,0.88,4,3,3,0.37,5,0,0
C008149,2023-11-29,VEND_015,Criadero,Pequeño,Email,1409,169.08,4,2024-01-20,543,1,1,4,0,14.4,0.42,3,4,4,0.65,8,1,1
C008150,2024-10-29,VEND_005,Distribuidor,Pequeño,WhatsApp,0,0.0,0,,208,2,5,0,0,2.4,0.14,1,3,2,0.12,5,0,0
C008151,2023-07-03,VEND_003,Criadero,Pequeño,Teléfono,0,0.0,0,,692,4,1,1,1,1.6,0.78,5,2,3,0.43,4,0,0
C008152,2023-10-08,VEND_020,Criadero,Grande,Teléfono,0,0.0,0,,595,2,0,0,0,6.3,0.52,1,3,1,0.14,2,0,0
C008153,2025-04-23,VEND_029,Criadero,Pequeño,Email,0,0.0,0,,32,3,1,1,0,12.6,0.81,4,1,3,0.36,4,0,0
C008154,2024-03-10,VEND_003,Distribuidor,Pequeño,WhatsApp,1871,224.52,1,2025-04-03,441,0,2,0,0,0.8,0.43,1,4,5,0.62,9,1,1
C008155,2024-01-16,VEND_009,Criadero,Pequeño,WhatsApp,0,0.0,0,,495,2,4,1,0,1.3,0.84,6,3,1,0.14,4,0,0
C008156,2024-02-08,VEND_004,Restaurante Gourmet,Mediano,WhatsApp,0,0.0,0,,472,1,5,0,0,4.3,0.33,2,1,2,0.15,2,0,0
C008157,2023-11-02,VEND_007,Distribuidor,Mediano,WhatsApp,4452,534.24,3,2024-11-26,570,1,3,2,0,5.0,0.85,5,3,4,0.55,7,1,0
C008158,2025-02-22,VEND_006,Criadero,Mediano,WhatsApp,0,0.0,0,,92,1,7,1,0,0.5,0.62,6,1,1,0.03,1,0,0
C008159,2025-04-11,VEND_021,Distribuidor,Pequeño,Teléfono,1356,162.72,2,2025-04-15,44,4,0,0,0,9.3,0.32,1,5,4,0.58,8,1,0
C008160,2024-10-22,VEND_018,Distribuidor,Pequeño,WhatsApp,0,0.0,0,,215,1,7,0,0,4.7,0.4,3,3,2,0.23,2,0,0
C008161,2023-06-20,VEND_003,Distribuidor,Pequeño,WhatsApp,0,0.0,0,,705,1,2,1,1,3.8,0.3,1,3,3,0.3,6,0,0
C008162,2023-10-09,VEND_025,Restaurante Gourmet,Grande,WhatsApp,0,0.0,0,,594,0,7,2,1,1.1,0.65,7,2,2,0.21,3,0,0
C008163,2025-04-13,VEND_022,Criadero,Pequeño,Email,1334,160.08,3,2025-04-16,42,2,2,3,0,9.4,0.59,4,3,3,0.52,5,1,0
C008164,2025-02-04,VEND_027,Criadero,Grande,WhatsApp,0,0.0,0,,110,2,5,2,0,4.4,0.78,7,2,2,0.24,2,0,0
C008165,2023-06-06,VEND_029,Criadero,Mediano,Teléfono,0,0.0,0,,719,7,1,3,0,5.4,0.5,6,2,2,0.28,5,0,0
C008166,2024-12-12,VEND_017,Criadero,Mediano,WhatsApp,0,0.0,0,,164,0,3,2,1,2.7,0.31,2,1,2,0.28,5,0,0
C008167,2024-12-27,VEND_010,Restaurante Gourmet,Mediano,WhatsApp,0,0.0,0,,149,1,6,0,0,3.6,0.84,6,3,3,0.37,7,0,0
C008168,2024-07-17,VEND_020,Exportador,Grande,Teléfono,6529,783.48,9,2024-12-13,312,5,0,0,0,3.6,0.25,1,4,5,0.87,10,1,1
C008169,2023-07-30,VEND_013,Distribuidor,Mediano,Visita,4632,555.84,7,2023-10-27,665,0,1,1,5,4.3,0.38,3,3,5,0.79,10,1,1
C008170,2024-08-11,VEND_023,Criadero,Pequeño,Email,1752,210.24,3,2025-01-23,287,3,1,5,1,12.8,0.7,7,4,3,0.37,7,1,0
C008171,2025-05-10,VEND_005,Criadero,Grande,WhatsApp,0,0.0,0,,15,0,5,3,0,7.5,0.59,5,2,2,0.15,5,0,0
C008172,2025-05-07,VEND_024,Distribuidor,Grande,Visita,0,0.0,0,,18,2,0,6,0,8.1,0.69,6,2,3,0.29,7,0,0
C008173,2025-04-03,VEND_001,Restaurante Gourmet,Grande,Teléfono,7910,949.2,9,2025-05-02,52,0,3,1,0,5.3,0.84,3,5,4,0.77,10,1,1
C008174,2023-11-26,VEND_019,Distribuidor,Pequeño,WhatsApp,0,0.0,0,,546,1,2,3,1,3.8,0.73,5,2,2,0.26,4,0,0
C008175,2025-04-15,VEND_022,Criadero,Mediano,WhatsApp,4868,584.16,5,2025-05-20,40,1,4,1,0,2.0,0.63,4,3,3,0.45,5,1,0
C008176,2024-09-30,VEND_022,Distribuidor,Mediano,WhatsApp,0,0.0,0,,237,3,5,4,0,4.5,0.39,5,1,1,0.2,2,0,0
C008177,2023-09-28,VEND_024,Criadero,Grande,Visita,6978,837.36,8,2024-12-12,605,0,1,1,0,6.2,0.41,1,3,3,0.56,5,0,0
C008178,2023-12-24,VEND_023,Criadero,Pequeño,Visita,0,0.0,0,,518,0,1,2,1,8.9,0.45,2,3,1,0.1,4,0,0
C008179,2024-12-28,VEND_020,Criadero,Mediano,Email,3427,411.24,2,2025-02-18,148,1,2,8,2,10.2,0.27,4,3,5,0.63,10,1,1
C008180,2025-05-20,VEND_011,Criadero,Mediano,Teléfono,3613,433.56,2,2025-05-23,5,5,0,1,0,7.9,0.67,4,3,4,0.53,10,1,0
C008181,2023-06-11,VEND_021,Distribuidor,Mediano,WhatsApp,0,0.0,0,,714,0,4,1,0,2.8,0.45,2,1,1,0.19,1,0,0
C008182,2024-06-20,VEND_021,Distribuidor,Mediano,WhatsApp,3163,379.56,5,2024-06-25,339,2,4,1,0,0.9,0.51,4,4,5,0.66,8,1,1
C008183,2023-10-17,VEND_022,Distribuidor,Pequeño,Visita,0,0.0,0,,586,3,2,0,2,9.1,0.69,5,2,2,0.28,4,0,0
C008184,2025-02-08,VEND_014,Distribuidor,Grande,WhatsApp,0,0.0,0,,106,1,8,2,0,4.8,0.36,4,1,1,0.2,2,0,0
C008185,2023-10-11,VEND_028,Restaurante Gourmet,Pequeño,Visita,0,0.0,0,,592,2,2,1,3,5.1,0.82,7,2,2,0.29,3,0,0
C008186,2024-03-07,VEND_026,Distribuidor,Pequeño,WhatsApp,1173,140.76,0,2025-03-01,444,0,4,0,0,3.0,0.23,1,4,3,0.34,5,1,0
C008187,2024-11-24,VEND_012,Criadero,Pequeño,Visita,0,0.0,0,,182,1,0,1,1,2.9,0.63,2,3,3,0.4,8,0,0
C008188,2025-01-21,VEND_007,Criadero,Pequeño,Email,0,0.0,0,,124,1,0,6,0,14.5,0.4,3,3,1,0.12,2,0,0
C008189,2025-03-12,VEND_001,Criadero,Mediano,Teléfono,0,0.0,0,,74,1,2,1,3,4.5,0.72,5,1,2,0.21,3,0,0
C008190,2025-03-01,VEND_030,Exportador,Pequeño,Email,1092,131.04,2,2025-03-19,85,2,2,9,0,12.3,0.12,2,4,3,0.43,7,1,0
C008191,2025-02-15,VEND_013,Criadero,Mediano,Email,3340,400.8,6,2025-03-03,99,0,3,6,0,9.2,0.05,0,5,5,0.81,10,1,1
C008192,2024-07-16,VEND_004,Distribuidor,Pequeño,Visita,0,0.0,0,,313,2,0,0,5,6.2,0.86,6,1,2,0.22,3,0,0
C008193,2023-12-05,VEND_012,Criadero,Grande,WhatsApp,0,0.0,0,,537,0,5,0,1,0.5,0.93,6,1,3,0.32,4,0,0
C008194,2024-04-09,VEND_007,Restaurante Gourmet,Pequeño,Email,0,0.0,0,,411,1,0,6,0,11.2,0.1,1,3,3,0.46,9,0,0
C008195,2023-12-06,VEND_013,Criadero,Mediano,Teléfono,3503,420.36,6,2024-03-15,536,4,0,0,0,5.2,0.64,3,5,3,0.58,7,1,0
C008196,2024-09-29,VEND_017,Criadero,Grande,Teléfono,0,0.0,0,,238,1,2,0,0,4.0,0.86,3,1,2,0.37,7,0,0
C008197,2024-03-04,VEND_030,Criadero,Grande,Teléfono,0,0.0,0,,447,4,1,2,0,4.0,0.9,6,3,3,0.35,5,0,0
C008198,2023-06-23,VEND_011,Criadero,Pequeño,Email,0,0.0,0,,702,0,1,8,0,11.4,0.6,5,1,1,0.11,3,0,0
C008199,2024-03-05,VEND_019,Criadero,Pequeño,WhatsApp,1907,228.84,2,2025-05-22,446,3,4,0,0,3.1,0.79,6,3,3,0.42,2,1,0
C008200,2023-06-13,VEND_009,Criadero,Mediano,Visita,3046,365.52,2,2024-06-14,712,1,0,1,1,9.4,0.68,2,4,4,0.45,9,1,0
C008201,2023-06-26,VEND_020,Restaurante Gourmet,Pequeño,WhatsApp,0,0.0,0,,699,2,4,0,1,2.5,0.19,1,3,3,0.34,8,0,0
C008202,2025-03-02,VEND_011,Criadero,Pequeño,Visita,1892,227.04,4,2025-04-28,84,0,6,0,0,8.5,0.59,4,3,3,0.5,6,1,0
C008203,2023-10-13,VEND_024,Exportador,Mediano,Visita,3916,469.92,2,2024-12-14,590,2,0,1,0,7.9,0.5,2,5,5,0.61,10,1,1
C008204,2025-02-04,VEND_014,Restaurante Gourmet,Pequeño,WhatsApp,0,0.0,0,,110,1,3,0,0,2.9,0.61,2,1,1,0.2,1,0,0
C008205,2025-03-02,VEND_004,Restaurante Gourmet,Mediano,WhatsApp,0,0.0,0,,84,0,7,1,0,3.2,0.18,1,2,2,0.17,3,0,0
C008206,2024-09-23,VEND_007,Criadero,Pequeño,WhatsApp,1248,149.76,1,2025-03-07,244,2,8,2,0,2.7,0.64,8,5,3,0.39,5,1,0
C008207,2023-06-19,VEND_024,Exportador,Mediano,Teléfono,3485,418.2,2,2023-06-27,706,2,0,1,0,1.6,0.22,1,5,4,0.52,7,1,0
C008208,2025-02-16,VEND_025,Distribuidor,Mediano,WhatsApp,4332,519.84,4,2025-04-23,98,1,0,2,0,3.2,0.7,2,5,3,0.39,7,1,0
C008209,2024-05-21,VEND_010,Restaurante Gourmet,Grande,WhatsApp,0,0.0,0,,369,1,2,2,1,0.5,0.83,5,2,2,0.17,5,0,0
C008210,2023-11-19,VEND_022,Distribuidor,Pequeño,WhatsApp,0,0.0,0,,553,2,9,1,0,6.1,0.55,7,3,2,0.2,4,0,0
C008211,2024-10-13,VEND_026,Criadero,Pequeño,Email,1191,142.92,2,2025-02-24,224,1,3,1,0,9.4,0.51,3,4,4,0.65,10,1,1
C008212,2024-06-04,VEND_020,Distribuidor,Grande,Teléfono,0,0.0,0,,355,2,0,1,0,5.0,0.25,1,1,1,0.07,6,0,0
C008213,2023-10-02,VEND_004,Criadero,Grande,WhatsApp,0,0.0,0,,601,0,2,4,1,3.6,0.78,5,1,2,0.25,6,0,0
C008214,2025-04-12,VEND_011,Criadero,Mediano,Teléfono,4124,494.88,7,2025-05-20,43,3,0,1,0,7.0,0.7,3,5,4,0.67,8,1,1
C008215,2024-02-07,VEND_018,Criadero,Mediano,WhatsApp,3763,451.56,4,2024-03-31,473,0,5,1,0,4.7,0.75,4,3,3,0.52,7,1,0
C008216,2025-01-27,VEND_018,Restaurante Gourmet,Mediano,WhatsApp,0,0.0,0,,118,3,6,1,0,3.0,0.33,3,1,2,0.31,5,0,0
C008217,2024-08-02,VEND_027,Criadero,Grande,Teléfono,0,0.0,0,,296,4,1,1,1,8.0,0.85,6,3,2,0.14,2,0,0
C008218,2024-02-27,VEND_024,Criadero,Pequeño,WhatsApp,0,0.0,0,,453,1,5,0,0,1.5,0.73,4,2,1,0.14,3,0,0
C008219,2023-11-05,VEND_004,Criadero,Grande,WhatsApp,6617,794.04,6,2024-07-18,567,0,4,2,1,5.4,0.57,4,5,5,0.81,10,1,1
C008220,2023-08-12,VEND_002,Criadero,Pequeño,Email,0,0.0,0,,652,0,1,4,1,12.0,0.76,5,1,2,0.27,5,0,0
C008221,2023-08-05,VEND_030,Criadero,Mediano,WhatsApp,0,0.0,0,,659,0,3,0,0,5.5,0.37,1,3,3,0.47,4,0,0
C008222,2023-07-12,VEND_011,Distribuidor,Grande,Teléfono,6081,729.72,4,2024-11-05,683,2,3,1,0,4.0,0.47,3,4,4,0.58,8,1,0
C008223,2023-10-14,VEND_003,Criadero,Grande,Email,0,0.0,0,,589,0,0,2,1,11.1,0.58,2,1,3,0.32,5,0,0
C008224,2024-03-08,VEND_005,Criadero,Grande,Teléfono,0,0.0,0,,443,1,1,0,1,8.5,0.71,2,1,2,0.29,2,0,0
C008225,2025-05-09,VEND_012,Restaurante Gourmet,Grande,WhatsApp,0,0.0,0,,16,0,5,0,0,4.5,0.32,2,2,2,0.31,4,0,0
C008226,2024-10-08,VEND_027,Criadero,Pequeño,Email,1332,159.84,2,2025-03-24,229,0,1,2,1,11.9,0.14,1,4,3,0.33,8,1,0
C008227,2025-01-17,VEND_004,Distribuidor,Mediano,Teléfono,0,0.0,0,,128,2,1,1,0,5.6,0.78,3,2,2,0.26,4,0,0
C008228,2025-01-11,VEND_028,Restaurante Gourmet,Mediano,Email,4126,495.12,8,2025-01-31,134,2,2,4,0,13.7,0.7,6,5,5,0.78,9,1,1
C008229,2024-05-19,VEND_021,Distribuidor,Pequeño,Teléfono,0,0.0,0,,371,3,0,1,0,6.8,0.78,3,2,2,0.22,4,0,0
C008230,2024-11-18,VEND_013,Criadero,Pequeño,Teléfono,1916,229.92,4,2025-01-06,188,1,0,2,0,8.6,0.4,1,3,5,0.75,10,0,1
C008231,2023-11-12,VEND_027,Criadero,Pequeño,Teléfono,0,0.0,0,,560,1,0,1,0,2.8,0.44,1,1,2,0.22,0,0,0
C008232,2024-10-26,VEND_012,Distribuidor,Pequeño,Teléfono,1522,182.64,2,2024-12-08,211,2,2,0,0,5.0,0.19,1,4,4,0.51,9,1,0
C008233,2023-12-23,VEND_014,Criadero,Mediano,Visita,0,0.0,0,,519,0,0,2,2,6.5,0.47,2,3,2,0.19,4,0,0
C008234,2024-11-14,VEND_018,Distribuidor,Mediano,WhatsApp,0,0.0,0,,192,3,2,0,0,1.0,0.61,3,3,2,0.27,3,0,0
C008235,2024-09-16,VEND_019,Criadero,Pequeño,WhatsApp,1347,161.64,3,2025-02-19,251,0,5,1,0,0.8,0.55,3,4,3,0.48,7,1,0
C008236,2023-10-25,VEND_012,Criadero,Pequeño,WhatsApp,0,0.0,0,,578,0,4,0,0,3.7,0.41,2,3,1,0.13,4,0,0
C008237,2025-01-07,VEND_017,Restaurante Gourmet,Mediano,Teléfono,3376,405.12,3,2025-03-12,138,3,0,0,0,6.3,0.54,2,3,3,0.52,5,0,0
C008238,2025-04-03,VEND_022,Criadero,Pequeño,WhatsApp,1013,121.56,1,2025-04-09,52,1,5,0,1,3.6,0.71,5,3,4,0.47,8,1,0
C008239,2024-11-02,VEND_002,Distribuidor,Mediano,WhatsApp,3689,442.68,0,2025-05-18,204,1,9,2,0,3.8,0.49,6,5,4,0.47,8,1,0
C008240,2024-12-18,VEND_030,Restaurante Gourmet,Pequeño,Email,0,0.0,0,,158,0,2,4,0,15.2,0.62,4,1,3,0.28,6,0,0
C008241,2025-04-30,VEND_006,Distribuidor,Mediano,WhatsApp,4148,497.76,3,2025-05-11,25,0,8,0,0,7.4,0.59,5,3,5,0.61,10,1,1
C008242,2023-09-15,VEND_027,Criadero,Pequeño,Visita,0,0.0,0,,618,0,2,1,1,6.0,0.62,2,3,3,0.36,6,0,0
C008243,2023-07-12,VEND_022,Criadero,Pequeño,Teléfono,0,0.0,0,,683,2,1,3,0,7.6,0.16,1,2,2,0.26,4,0,0
C008244,2023-06-05,VEND_011,Criadero,Grande,Teléfono,9671,1160.52,7,2024-09-17,720,3,1,1,0,6.0,0.35,2,4,3,0.53,5,1,0
C008245,2025-03-15,VEND_018,Criadero,Mediano,WhatsApp,3846,461.52,2,2025-03-21,71,0,4,1,1,2.8,0.81,5,4,4,0.58,6,1,0
C008246,2024-12-05,VEND_021,Exportador,Pequeño,Visita,0,0.0,0,,171,1,0,1,2,5.9,0.32,1,1,2,0.25,4,0,0
C008247,2023-09-28,VEND_016,Distribuidor,Pequeño,WhatsApp,1466,175.92,1,2024-04-05,605,0,0,0,0,1.8,0.41,0,4,3,0.42,6,1,0
C008248,2024-04-02,VEND_026,Criadero,Pequeño,WhatsApp,0,0.0,0,,418,0,4,1,0,6.0,0.27,1,2,1,0.01,1,0,0
C008249,2023-09-28,VEND_027,Restaurante Gourmet,Mediano,WhatsApp,0,0.0,0,,605,0,5,1,0,2.3,0.53,3,1,1,0.17,1,0,0
C008250,2023-10-23,VEND_005,Criadero,Grande,Teléfono,9598,1151.76,5,2025-04-07,580,5,2,2,2,5.2,0.66,7,4,4,0.61,7,1,1
C008251,2023-11-29,VEND_010,Criadero,Mediano,Teléfono,0,0.0,0,,543,2,0,1,0,5.1,0.63,2,3,3,0.35,5,0,0
C008252,2024-04-15,VEND_015,Distribuidor,Pequeño,Teléfono,0,0.0,0,,405,2,2,2,0,9.6,0.21,1,2,1,0.15,3,0,0
C008253,2024-08-15,VEND_028,Distribuidor,Pequeño,Teléfono,1417,170.04,3,2025-05-11,283,1,2,3,0,6.2,0.36,2,4,5,0.68,10,1,1
C008254,2024-09-12,VEND_005,Distribuidor,Pequeño,Email,0,0.0,0,,255,1,0,1,0,14.7,0.51,1,3,3,0.37,8,0,0
C008255,2025-05-13,VEND_008,Criadero,Mediano,Teléfono,4433,531.96,6,2025-05-24,12,3,3,1,0,6.4,0.34,2,3,5,0.77,10,0,1
C008256,2023-10-29,VEND_030,Distribuidor,Pequeño,Email,0,0.0,0,,574,2,0,10,1,12.2,0.73,9,2,1,0.08,4,0,0
C008257,2025-04-01,VEND_017,Criadero,Mediano,Teléfono,0,0.0,0,,54,6,2,2,0,9.6,0.43,4,1,1,0.03,4,0,0
C008258,2024-10-14,VEND_012,Exportador,Grande,Teléfono,8693,1043.16,3,2024-10-28,223,3,2,3,0,4.2,0.43,3,3,5,0.64,9,1,1
C008259,2025-03-19,VEND_022,Criadero,Mediano,WhatsApp,3102,372.24,3,2025-05-03,67,0,6,2,0,5.0,0.52,4,4,5,0.74,10,1,1
C008260,2023-11-04,VEND_012,Criadero,Mediano,WhatsApp,4893,587.16,2,2025-02-20,568,3,3,1,0,4.7,0.4,3,5,3,0.41,5,1,0
C008261,2024-09-13,VEND_009,Restaurante Gourmet,Pequeño,WhatsApp,0,0.0,0,,254,1,6,1,1,2.0,0.23,2,2,3,0.41,5,0,0
C008262,2024-01-29,VEND_003,Criadero,Mediano,WhatsApp,4230,507.6,3,2024-06-11,482,1,3,3,0,4.2,0.24,2,3,5,0.68,10,1,1
C008263,2024-11-10,VEND_019,Exportador,Pequeño,WhatsApp,0,0.0,0,,196,0,5,0,1,1.8,0.74,4,3,3,0.33,4,0,0
C008264,2023-12-03,VEND_029,Restaurante Gourmet,Pequeño,Visita,1669,200.28,2,2024-10-10,539,2,1,1,1,6.4,0.53,3,4,3,0.45,9,1,0
C008265,2024-07-01,VEND_007,Criadero,Mediano,WhatsApp,3165,379.8,3,2024-09-03,328,0,8,2,1,4.3,0.14,2,3,5,0.65,9,1,1
C008266,2024-06-01,VEND_008,Distribuidor,Pequeño,WhatsApp,0,0.0,0,,358,1,5,1,0,2.2,0.94,7,2,3,0.36,5,0,0
C008267,2023-11-11,VEND_028,Criadero,Pequeño,WhatsApp,1072,128.64,1,2023-12-23,561,2,3,3,2,7.1,0.34,3,5,4,0.55,6,1,0
C008268,2025-05-20,VEND_001,Criadero,Pequeño,Teléfono,1077,129.24,2,2025-05-22,5,3,0,3,1,4.3,0.26,2,5,3,0.31,6,1,0
C008269,2023-10-18,VEND_008,Restaurante Gourmet,Pequeño,Teléfono,1181,141.72,0,2024-10-07,585,2,0,2,2,0.5,0.45,3,3,3,0.4,7,1,0
